CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceLookup,CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceName,CountryOccurrence.CountryOccurrenceSubfield.formerlyBred,CountryOccurrence.CountryOccurrenceSubfield.origin,CountryOccurrence.CountryOccurrenceSubfield.presence,CountryOccurrence.CountryOccurrenceSubfield.seasonality,internal_taxon_id
ET,,,Native,Extant,Resident,59974
SZ,,,Native,Extant,Resident,59974
KE,,,Native,Extant,,59974
MW,,,Native,Extant,,59974
ZA,,,Native,Extant,,59974
MZ,,,Native,Extant,,59974
SL,,,Native,Extant,,59974
UG,,,Native,Extant,,59974
CI,,,Origin Uncertain,Presence Uncertain,,59974
NG,,,Origin Uncertain,Presence Uncertain,,59974
ZM,,,Native,Extant,,59974
CD,,,Origin Uncertain,Presence Uncertain,,59974
ZW,,,Native,Extant,,59974
NA,,,Native,Extant,,59974
TZ,,,Native,Extant,,59974
AO,,,Native,Extant,,59974
KE,,,Native,Extant,Resident,59975
AO,,,Native,Presence Uncertain,,59975
TZ,,,Native,Extant,Resident,59975
NA,,,Native,Extant,Resident,59975
BW,,,Native,Extant,Resident,59975
ZA,,,Native,Extant,Resident,59975
MW,,,Native,Extant,Resident,59975
MZ,,,Native,Extant,Resident,59975
SO,,,Native,Presence Uncertain,,59975
UG,,,Native,Extant,Resident,59975
BI,,,Origin Uncertain,Presence Uncertain,,59975
ET,,,Native,Presence Uncertain,,59975
SZ,,,Native,Extant,Resident,59975
ZM,,,Native,Extant,Resident,59975
CD,,,Native,Extant,Resident,59975
ZW,,,Native,Extant,Resident,59975
SS,,,Native,Presence Uncertain,,59975
BW,,,Native,Extant,,59975
MW,,,Native,Extant,,59975
ZA,,,Native,Extant,,59975
MZ,,,Native,Extant,,59975
UG,,,Native,Extant,,59975
SZ,,,Native,Presence Uncertain,,59975
ZM,,,Native,Extant,,59975
CD,,,Native,Extant,,59975
ZW,,,Native,Extant,,59975
NA,,,Native,Extant,,59975
TZ,,,Native,Extant,,59975
AO,,,Native,Presence Uncertain,,59975
KE,,,Native,Extant,,59975
KE,,,Native,Extant,,59978
TZ,,,Native,Extant,,59978
ZW,,,Native,Extant,,59978
MZ,,,Native,Extant,,59978
KE,,,Native,Extant,Resident,59978
TZ,,,Native,Extant,Resident,59978
ZW,,,Native,Extant,Resident,59978
MZ,,,Native,Extant,Resident,59978
KE,,,Native,Extant,,60060
NA,,,Native,Extant,,60060
TZ,,,Native,Extant,,60060
GM,,,Native,Extant,,60060
GN,,,Native,Extant,,60060
BW,,,Native,Extant,,60060
ZA,,,Native,Extant,,60060
MW,,,Native,Extant,,60060
TD,,,Native,Extant,,60060
MZ,,,Native,Extant,,60060
SN,,,Native,Extant,,60060
LR,,,Native,Extant,,60060
UG,,,Native,Extant,,60060
MG,,,Native,Extant,,60060
BI,,,Origin Uncertain,Presence Uncertain,,60060
ZM,,,Native,Extant,,60060
CD,,,Native,Extant,,60060
ZW,,,Native,Extant,,60060
KE,,,Native,Extant,Resident,60060
AO,,,Native,Extant,Resident,60060
NA,,,Native,Extant,Resident,60060
TZ,,,Native,Extant,Resident,60060
GM,,,Native,Presence Uncertain,,60060
GN,,,Native,Extant,Resident,60060
ZW,,,Native,Extant,Resident,60060
CD,,,Native,Extant,Resident,60060
ZM,,,Native,Extant,Resident,60060
BW,,,Native,Extant,Resident,60060
ZA,,,Native,Extant,Resident,60060
MW,,,Native,Extant,Resident,60060
TD,,,Native,Presence Uncertain,,60060
MZ,,,Native,Extant,Resident,60060
SL,,,Native,Extant,Resident,60060
SN,,,Native,Extant,Resident,60060
LR,,,Native,Extant,Resident,60060
GW,,,Native,Extant,Resident,60060
UG,,,Native,Extant,Resident,60060
MG,,,Native,Extant,Resident,60060
BI,,,Origin Uncertain,Presence Uncertain,,60060
ML,,,Native,Extant,Resident,60060
KE,,,Native,Extant,,60005
AO,,,Native,Extant,,60005
NA,,,Native,Extant,,60005
BW,,,Native,Extant,,60005
ZA,,,Native,Extant,,60005
MW,,,Native,Extant,,60005
MZ,,,Native,Extant,,60005
SO,,,Native,Extant,,60005
UG,,,Native,Extant,,60005
GW,,,Native,Extant,,60005
CG,,,Origin Uncertain,Presence Uncertain,,60005
BI,,,Origin Uncertain,Presence Uncertain,,60005
ET,,,Native,Extant,,60005
ZM,,,Native,Extant,,60005
ZW,,,Native,Extant,,60005
TZ,,,Native,Extant,,60005
KE,,,Native,Extant,Resident,60005
AO,,,Native,Extant,Resident,60005
NA,,,Native,Extant,Resident,60005
TZ,,,Native,Extant,Resident,60005
ZW,,,Native,Extant,Resident,60005
SD,,,Native,Presence Uncertain,,60005
BW,,,Native,Extant,Resident,60005
MW,,,Native,Extant,Resident,60005
ZA,,,Native,Extant,Resident,60005
MZ,,,Native,Extant,Resident,60005
LS,,,Native,Extant,Resident,60005
SO,,,Native,Extant,Resident,60005
UG,,,Native,Extant,Resident,60005
BI,,,Origin Uncertain,Presence Uncertain,,60005
ET,,,Native,Extant,Resident,60005
SZ,,,Native,Extant,Resident,60005
ZM,,,Native,Extant,Resident,60005
CD,,,Native,Extant,Resident,60005
SS,,,Native,Presence Uncertain,,60005
GH,,,Native,Extant,,60076
KE,,,Native,Extant,,60076
AO,,,Native,Extant,,60076
NA,,,Native,Extant,,60076
TZ,,,Native,Extant,,60076
GN,,,Native,Extant,,60076
BW,,,Native,Extant,,60076
ZA,,,Native,Extant,,60076
MW,,,Native,Extant,,60076
MZ,,,Native,Extant,,60076
UG,,,Native,Extant,,60076
CI,,,Native,Extant,,60076
NG,,,Native,Extant,,60076
CG,,,Native,Extant,,60076
BI,,,Origin Uncertain,Presence Uncertain,,60076
ET,,,Native,Extant,,60076
ZM,,,Native,Extant,,60076
CD,,,Native,Extant,,60076
ZW,,,Native,Extant,,60076
GH,,,Native,Extant,Resident,60076
KE,,,Native,Extant,Resident,60076
AO,,,Native,Extant,Resident,60076
CM,,,Native,Presence Uncertain,,60076
NA,,,Native,Extant,Resident,60076
TZ,,,Native,Extant,Resident,60076
GN,,,Native,Extant,Resident,60076
ZW,,,Native,Extant,Resident,60076
CD,,,Native,Extant,Resident,60076
ZM,,,Native,Extant,Resident,60076
ML,,,Native,Extant,Resident,60076
SD,,,Native,Presence Uncertain,,60076
BW,,,Native,Extant,Resident,60076
MW,,,Native,Extant,Resident,60076
ZA,,,Native,Extant,Resident,60076
MZ,,,Native,Extant,Resident,60076
UG,,,Native,Extant,Resident,60076
CI,,,Native,Extant,Resident,60076
NG,,,Native,Extant,Resident,60076
CG,,,Native,Extant,Resident,60076
BI,,,Origin Uncertain,Presence Uncertain,,60076
ET,,,Native,Extant,Resident,60076
CF,,,Native,Presence Uncertain,,60076
SZ,,,Native,Extant,Resident,60076
SS,,,Native,Presence Uncertain,,60076
UG,,,Native,Extant,,60079
GH,,,Native,Extant,Resident,60079
ZA,,,Native,Extant,Resident,60079
MZ,,,Native,Extant,Resident,60079
SN,,,Native,Presence Uncertain,,60079
LR,,,Native,Extant,Resident,60079
UG,,,Native,Extant,Resident,60079
CI,,,Native,Extant,Resident,60079
NG,,,Native,Extant,Resident,60079
CG,,,Native,Extant,Resident,60079
CF,,,Native,Extant,Resident,60079
GQ,,,Native,Extant,Resident,60079
CD,,,Native,Extant,Resident,60079
BJ,,,Native,Extant,Resident,60079
CM,,,Native,Extant,Resident,60079
BW,,,Native,Extant,,60010
MW,,,Native,Extant,,60010
ZA,,,Native,Extant,,60010
MZ,,,Native,Extant,,60010
MR,,,Origin Uncertain,Presence Uncertain,,60010
UG,,,Origin Uncertain,Presence Uncertain,,60010
ZM,,,Native,Extant,,60010
CD,,,Native,Extant,,60010
ZW,,,Native,Extant,,60010
EG,,,Origin Uncertain,Presence Uncertain,,60010
TZ,,,Native,Extant,,60010
NA,,,Native,Extant,,60010
AO,,,Native,Extant,,60010
AO,,,Native,Extant,Resident,60010
BW,,,Native,Extant,Resident,60010
ZA,,,Native,Extant,Resident,60010
MW,,,Native,Extant,Resident,60010
MZ,,,Native,Extant,Resident,60010
MR,,,Origin Uncertain,Presence Uncertain,,60010
UG,,,Origin Uncertain,Presence Uncertain,,60010
SZ,,,Native,Extant,Resident,60010
ZM,,,Native,Extant,Resident,60010
CD,,,Native,Presence Uncertain,,60010
ZW,,,Native,Extant,Resident,60010
EG,,,Origin Uncertain,Presence Uncertain,,60010
TZ,,,Native,Extant,Resident,60010
NA,,,Native,Extant,Resident,60010
UG,,,Native,Extant,,60011
NA,,,Native,Extant,,60011
ZW,,,Native,Extant,,60011
CD,,,Native,Extant,,60011
ZM,,,Native,Extant,,60011
ZA,,,Native,Extant,,60011
BW,,,Native,Extant,,60011
UG,,,Native,Extant,Resident,60011
NA,,,Native,Extant,Resident,60011
ZW,,,Native,Extant,Resident,60011
CD,,,Native,Presence Uncertain,,60011
ZM,,,Native,Extant,Resident,60011
ZA,,,Native,Extant,Resident,60011
CPV-OO,,,Native,Extant,Resident,60011
BW,,,Native,Extant,Resident,60011
AO,,,Native,Extant,,60013
NA,,,Native,Extant,,60013
TZ,,,Origin Uncertain,Presence Uncertain,,60013
ZW,,,Native,Extant,,60013
ZM,,,Native,Extant,,60013
ZA,,,Native,Extant,,60013
TD,,,Origin Uncertain,Presence Uncertain,,60013
MW,,,Native,Extant,,60013
BW,,,Native,Extant,,60013
AO,,,Native,Extant,Resident,60013
TZ,,,Origin Uncertain,Presence Uncertain,,60013
NA,,,Native,Extant,Resident,60013
ZW,,,Native,Extant,Resident,60013
CD,,,Native,Presence Uncertain,,60013
ZM,,,Native,Extant,Resident,60013
MZ,,,Native,Presence Uncertain,,60013
MW,,,Native,Extant,Resident,60013
ZA,,,Native,Extant,Resident,60013
TD,,,Origin Uncertain,Presence Uncertain,,60013
BW,,,Native,Extant,Resident,60013
UG,,,Native,Extant,,60014
KE,,,Native,Extant,,60014
SO,,,Native,Extant,,60014
TZ,,,Native,Extant,,60014
ZW,,,Native,Extant,,60014
ZM,,,Native,Extant,,60014
MZ,,,Native,Extant,,60014
BI,,,Origin Uncertain,Presence Uncertain,,60014
MW,,,Native,Extant,,60014
ZA,,,Native,Extant,,60014
BW,,,Native,Extant,,60014
KE,,,Native,Extant,Resident,60014
AO,,,Native,Presence Uncertain,,60014
BW,,,Native,Extant,Resident,60014
MW,,,Native,Extant,Resident,60014
ZA,,,Native,Extant,Resident,60014
MZ,,,Native,Extant,Resident,60014
SO,,,Native,Extant,Resident,60014
UG,,,Native,Extant,Resident,60014
BI,,,Origin Uncertain,Presence Uncertain,,60014
ER,,,Native,Presence Uncertain,,60014
ZM,,,Native,Extant,Resident,60014
CD,,,Native,Presence Uncertain,,60014
ZW,,,Native,Extant,Resident,60014
TZ,,,Native,Extant,Resident,60014
NA,,,Native,Extant,Resident,60014
BW,,,Native,Extant,Resident,60015
ZA,,,Native,Extant,Resident,60015
MW,,,Native,Extant,Resident,60015
UG,,,Native,Extant,Resident,60015
BI,,,Origin Uncertain,Presence Uncertain,,60015
ET,,,Native,Extant,Resident,60015
ZM,,,Native,Extant,Resident,60015
CD,,,Native,Presence Uncertain,,60015
ZW,,,Native,Extant,Resident,60015
TZ,,,Native,Extant,Resident,60015
AO,,,Native,Presence Uncertain,,60015
KE,,,Native,Extant,Resident,60015
SS,,,Native,Presence Uncertain,,60015
UG,,,Native,Extant,Resident,60015
KE,,,Native,Extant,Resident,60015
AO,,,Native,Presence Uncertain,,60015
TZ,,,Native,Extant,Resident,60015
ZW,,,Native,Extant,Resident,60015
ZM,,,Native,Extant,Resident,60015
ET,,,Native,Extant,Resident,60015
ZA,,,Native,Extant,Resident,60015
MW,,,Native,Extant,Resident,60015
BW,,,Native,Presence Uncertain,,60015
UG,,,Native,Extant,,60018
KE,,,Native,Extant,,60018
AO,,,Native,Extant,,60018
TZ,,,Native,Extant,,60018
ZW,,,Native,Extant,,60018
ZM,,,Native,Extant,,60018
MZ,,,Native,Extant,,60018
BI,,,Origin Uncertain,Presence Uncertain,,60018
MW,,,Native,Extant,,60018
ZA,,,Native,Extant,,60018
CG,,,Origin Uncertain,Presence Uncertain,,60018
UG,,,Native,Extant,Resident,60018
KE,,,Native,Extant,Resident,60018
AO,,,Native,Extant,Resident,60018
TZ,,,Native,Extant,Resident,60018
ZW,,,Native,Extant,Resident,60018
CD,,,Native,Presence Uncertain,,60018
ZM,,,Native,Extant,Resident,60018
MZ,,,Native,Extant,Resident,60018
MW,,,Native,Extant,Resident,60018
ZA,,,Native,Extant,Resident,60018
BI,,,Origin Uncertain,Presence Uncertain,,60018
GH,,,Native,Extant,,60025
KE,,,Native,Extant,,60025
AO,,,Native,Extant,,60025
TZ,,,Native,Extant,,60025
NA,,,Native,Extant,,60025
SD,,,Native,Extant,,60025
BW,,,Native,Extant,,60025
MW,,,Native,Extant,,60025
ZA,,,Native,Extant,,60025
KM,,,Native,Extant,,60025
SO,,,Native,Extant,,60025
UG,,,Native,Extant,,60025
BI,,,Origin Uncertain,Presence Uncertain,,60025
ET,,,Native,Extant,,60025
ZM,,,Native,Extant,,60025
CD,,,Native,Extant,,60025
ZW,,,Native,Extant,,60025
GN,,,Origin Uncertain,Presence Uncertain,,60025
KE,,,Native,Extant,Resident,60025
AO,,,Native,Extant,Resident,60025
NA,,,Native,Extant,Resident,60025
TZ,,,Native,Extant,Resident,60025
ZW,,,Native,Extant,Resident,60025
CD,,,Native,Presence Uncertain,,60025
SD,,,Native,Extant,Resident,60025
BW,,,Native,Extant,Resident,60025
MW,,,Native,Extant,Resident,60025
ZA,,,Native,Extant,Resident,60025
MZ,,,Native,Extant,Resident,60025
KM,,,Native,Extant,Resident,60025
LS,,,Native,Extant,Resident,60025
SO,,,Native,Extant,Resident,60025
UG,,,Native,Extant,Resident,60025
BI,,,Origin Uncertain,Presence Uncertain,,60025
ET,,,Native,Extant,Resident,60025
SZ,,,Native,Extant,Resident,60025
ZM,,,Native,Extant,Resident,60025
SS,,,Native,Extant,Resident,60025
KE,,,Native,Extant,,60030
BW,,,Native,Extant,,60030
MW,,,Native,Extant,,60030
ZA,,,Native,Extant,,60030
MZ,,,Native,Extant,,60030
SO,,,Native,Extant,,60030
UG,,,Native,Extant,,60030
BI,,,Origin Uncertain,Presence Uncertain,,60030
ET,,,Native,Extant,,60030
ZM,,,Native,Extant,,60030
ZW,,,Native,Extant,,60030
TZ,,,Native,Extant,,60030
NA,,,Native,Extant,,60030
AO,,,Native,Extant,,60030
KE,,,Native,Extant,Resident,60030
AO,,,Native,Extant,Resident,60030
TZ,,,Native,Extant,Resident,60030
NA,,,Native,Extant,Resident,60030
ZW,,,Native,Extant,Resident,60030
BW,,,Native,Extant,Resident,60030
ZA,,,Native,Extant,Resident,60030
MW,,,Native,Extant,Resident,60030
MZ,,,Native,Extant,Resident,60030
LS,,,Native,Presence Uncertain,,60030
SO,,,Native,Presence Uncertain,,60030
UG,,,Native,Extant,Resident,60030
BI,,,Origin Uncertain,Presence Uncertain,,60030
ET,,,Native,Presence Uncertain,,60030
SZ,,,Native,Extant,Resident,60030
ZM,,,Native,Extant,Resident,60030
CD,,,Native,Presence Uncertain,,60030
SS,,,Native,Presence Uncertain,,60030
GH,,,Native,Extant,Resident,60031
MZ,,,Native,Extant,Resident,60031
MW,,,Native,Extant,Resident,60031
KE,,,Native,Extant,Resident,60031
BJ,,,Native,Extant,Resident,60031
ZW,,,Native,Extant,Resident,60031
ZM,,,Native,Extant,Resident,60031
ML,,,Native,Extant,Resident,60031
BI,,,Origin Uncertain,Presence Uncertain,,60031
LR,,,Native,Extant,Resident,60031
GA,,,Native,Extant,Resident,60031
ZA,,,Native,Extant,Resident,60031
TG,,,Native,Extant,Resident,60031
BW,,,Native,Extant,Resident,60031
SL,,,Native,Extant,Resident,60031
UG,,,Native,Extant,Resident,60031
CI,,,Native,Extant,Resident,60031
NG,,,Native,Extant,Resident,60031
GQ,,,Native,Extant,Resident,60031
CF,,,Native,Extant,Resident,60031
CD,,,Native,Extant,Resident,60031
GM,,,Native,Extant,Resident,60031
TZ,,,Native,Extant,Resident,60031
NA,,,Native,Extant,Resident,60031
AO,,,Native,Extant,Resident,60031
CM,,,Native,Extant,Resident,60031
SL,,,Native,Extant,,60031
MZ,,,Native,Extant,,60031
MW,,,Native,Extant,,60031
KE,,,Native,Extant,,60031
BJ,,,Native,Extant,,60031
ZW,,,Native,Extant,,60031
ZM,,,Native,Extant,,60031
ML,,,Native,Extant,,60031
LR,,,Native,Extant,,60031
GA,,,Native,Extant,,60031
ZA,,,Native,Extant,,60031
BW,,,Native,Extant,,60031
TG,,,Native,Extant,,60031
UG,,,Native,Extant,,60031
CI,,,Native,Extant,,60031
NG,,,Native,Extant,,60031
GQ,,,Native,Extant,,60031
CF,,,Native,Extant,,60031
CD,,,Native,Extant,,60031
GM,,,Native,Extant,,60031
NA,,,Native,Extant,,60031
TZ,,,Native,Extant,,60031
CM,,,Native,Extant,,60031
AO,,,Native,Extant,,60031
GH,,,Native,Extant,,60031
MW,,,Native,Extant,,60032
ZA,,,Native,Extant,,60032
MZ,,,Native,Extant,,60032
UG,,,Native,Extant,,60032
CG,,,Origin Uncertain,Presence Uncertain,,60032
BI,,,Origin Uncertain,Presence Uncertain,,60032
ET,,,Native,Extant,,60032
ZM,,,Native,Extant,,60032
CD,,,Native,Extant,,60032
ZW,,,Native,Extant,,60032
TZ,,,Native,Extant,,60032
AO,,,Native,Extant,,60032
KE,,,Native,Extant,,60032
KE,,,Native,Extant,Resident,60032
AO,,,Native,Extant,Resident,60032
TZ,,,Native,Extant,Resident,60032
SD,,,Native,Presence Uncertain,,60032
MW,,,Native,Extant,Resident,60032
ZA,,,Native,Extant,Resident,60032
MZ,,,Native,Extant,Resident,60032
LS,,,Native,Extant,Resident,60032
UG,,,Native,Extant,Resident,60032
BI,,,Origin Uncertain,Presence Uncertain,,60032
ET,,,Native,Extant,Resident,60032
SZ,,,Native,Extant,Resident,60032
ER,,,Native,Extant,Resident,60032
ZM,,,Native,Extant,Resident,60032
CD,,,Native,Presence Uncertain,,60032
ZW,,,Native,Extant,Resident,60032
SS,,,Native,Presence Uncertain,,60032
NE,,,Native,Extant,,60033
GH,,,Native,Extant,,60033
SA,,,Native,Extant,,60033
CM,,,Native,Extant,,60033
AO,,,Native,Extant,,60033
TZ,,,Native,Extant,,60033
NA,,,Native,Extant,,60033
GM,,,Native,Extant,,60033
IL,,,Native,Extant,,60033
MW,,,Native,Extant,,60033
SD,,,Native,Extant,,60033
KE,,,Native,Extant,,60033
BJ,,,Native,Extant,,60033
SZ,,,Native,Extant,,60033
ML,,,Native,Extant,,60033
OM,,,Native,Extant,,60033
LR,,,Native,Extant,,60033
LY,,,Native,Extant,,60033
ZA,,,Native,Extant,,60033
TG,,,Native,Extant,,60033
BW,,,Native,Extant,,60033
MZ,,,Native,Extant,,60033
SL,,,Native,Extant,,60033
YE,,,Native,Extant,,60033
SN,,,Native,Extant,,60033
MR,,,Native,Extant,,60033
SO,,,Native,Extant,,60033
UG,,,Native,Extant,,60033
CI,,,Native,Extant,,60033
NG,,,Native,Extant,,60033
ET,,,Native,Extant,,60033
GN,,,Native,Extant,,60033
EG,,,Native,Extant,,60033
SS,,,Native,Extant,Resident,60033
SD,,,Native,Extant,,60034
BW,,,Native,Extant,,60034
MW,,,Native,Extant,,60034
ZA,,,Native,Extant,,60034
MZ,,,Native,Extant,,60034
UG,,,Native,Extant,,60034
NG,,,Native,Extant,,60034
ZM,,,Native,Extant,,60034
CD,,,Native,Extant,,60034
ZW,,,Native,Extant,,60034
GM,,,Native,Extant,,60034
NA,,,Native,Extant,,60034
GH,,,Native,Extant,,60034
GH,,,Native,Extant,Resident,60034
AO,,,Native,Extant,Resident,60034
BW,,,Native,Extant,Resident,60034
SD,,,Native,Extant,Resident,60034
MW,,,Native,Extant,Resident,60034
ZA,,,Native,Extant,Resident,60034
MZ,,,Native,Extant,Resident,60034
UG,,,Native,Extant,Resident,60034
NG,,,Native,Extant,Resident,60034
CF,,,Native,Presence Uncertain,,60034
ZM,,,Native,Extant,Resident,60034
CD,,,Native,Extant,Resident,60034
ZW,,,Native,Extant,Resident,60034
GM,,,Native,Extant,Resident,60034
NA,,,Native,Extant,Resident,60034
SS,,,Native,Extant,Resident,60034
KE,,,Native,Extant,Resident,60044
AO,,,Native,Extant,Resident,60044
CM,,,Native,Presence Uncertain,,60044
TZ,,,Native,Extant,Resident,60044
GM,,,Native,Extant,Resident,60044
ZW,,,Native,Extant,Resident,60044
CD,,,Native,Extant,Resident,60044
ZM,,,Native,Extant,Resident,60044
ZA,,,Native,Extant,Resident,60044
MW,,,Native,Extant,Resident,60044
MZ,,,Native,Extant,Resident,60044
LR,,,Native,Extant,Resident,60044
SO,,,Native,Extant,Resident,60044
UG,,,Native,Extant,Resident,60044
MG,,,Native,Extant,Resident,60044
NG,,,Native,Extant,Resident,60044
CG,,,Native,Extant,Resident,60044
BI,,,Native,Presence Uncertain,,60044
ET,,,Native,Presence Uncertain,,60044
CF,,,Native,Presence Uncertain,,60044
SS,,,Native,Presence Uncertain,,60044
GH,,,Native,Extant,,60044
KE,,,Native,Extant,,60044
AO,,,Native,Extant,,60044
MW,,,Native,Extant,,60044
ZA,,,Native,Extant,,60044
MZ,,,Native,Extant,,60044
SO,,,Native,Extant,,60044
UG,,,Native,Extant,,60044
CI,,,Native,Extant,,60044
MG,,,Native,Extant,,60044
NG,,,Native,Extant,,60044
CG,,,Native,Extant,,60044
ZM,,,Native,Extant,,60044
CD,,,Native,Extant,,60044
ZW,,,Native,Extant,,60044
TZ,,,Native,Extant,,60044
GH,,,Native,Extant,Resident,60051
AO,,,Native,Presence Uncertain,,60051
SL,,,Native,Extant,Resident,60051
MZ,,,Native,Extant,Resident,60051
MW,,,Native,Extant,Resident,60051
KE,,,Native,Extant,Resident,60051
BJ,,,Native,Extant,Resident,60051
ZW,,,Native,Extant,Resident,60051
ZM,,,Native,Extant,Resident,60051
BI,,,Native,Presence Uncertain,,60051
LR,,,Native,Extant,Resident,60051
ZA,,,Native,Extant,Resident,60051
TG,,,Native,Extant,Resident,60051
BW,,,Native,Extant,Resident,60051
UG,,,Native,Extant,Resident,60051
CI,,,Native,Extant,Resident,60051
NG,,,Native,Extant,Resident,60051
CG,,,Native,Presence Uncertain,,60051
ET,,,Native,Extant,Resident,60051
GQ,,,Native,Extant,Resident,60051
CF,,,Native,Presence Uncertain,,60051
CD,,,Native,Extant,Resident,60051
GN,,,Native,Extant,Resident,60051
NA,,,Native,Extant,Resident,60051
TZ,,,Native,Extant,Resident,60051
CM,,,Native,Extant,Resident,60051
SS,,,Native,Presence Uncertain,,60051
GH,,,Native,Extant,,60051
KE,,,Native,Extant,,60051
AO,,,Native,Presence Uncertain,,60051
BJ,,,Native,Extant,,60051
CM,,,Native,Extant,,60051
TZ,,,Native,Extant,,60051
NA,,,Native,Extant,,60051
ZW,,,Native,Extant,,60051
TG,,,Native,Extant,,60051
BW,,,Native,Extant,,60051
ZA,,,Native,Extant,,60051
MW,,,Native,Extant,,60051
MZ,,,Native,Extant,,60051
LR,,,Native,Extant,,60051
UG,,,Native,Extant,,60051
CI,,,Native,Extant,,60051
NG,,,Native,Extant,,60051
ET,,,Native,Extant,,60051
GQ,,,Native,Extant,,60051
ZM,,,Native,Extant,,60051
GN,,,Native,Extant,,60051
KE,,,Native,Extant,Resident,60056
AO,,,Native,Extant,Resident,60056
NA,,,Native,Extant,Resident,60056
TZ,,,Native,Extant,Resident,60056
GN,,,Native,Extant,Resident,60056
ZW,,,Native,Extant,Resident,60056
CD,,,Native,Presence Uncertain,,60056
ER,,,Native,Extant,Resident,60056
ZM,,,Native,Presence Uncertain,,60056
ML,,,Native,Extant,Resident,60056
SZ,,,Native,Presence Uncertain,,60056
BW,,,Native,Extant,Resident,60056
MW,,,Native,Presence Uncertain,,60056
ZA,,,Native,Extant,Resident,60056
MZ,,,Native,Extant,Resident,60056
SO,,,Native,Extant,Resident,60056
LR,,,Native,Extant,Resident,60056
UG,,,Native,Extant,Resident,60056
CI,,,Native,Extant,Resident,60056
NG,,,Native,Extant,Resident,60056
BI,,,Native,Presence Uncertain,,60056
ET,,,Native,Extant,Resident,60056
RW,,,Native,Extant,Resident,60056
SS,,,Native,Presence Uncertain,,60056
SD,,,Native,Presence Uncertain,,60056
KE,,,Native,Extant,,60056
AO,,,Native,Extant,,60056
TZ,,,Native,Extant,,60056
NA,,,Native,Extant,,60056
ZW,,,Native,Extant,,60056
GN,,,Native,Extant,,60056
BW,,,Native,Extant,,60056
ZA,,,Native,Extant,,60056
MZ,,,Native,Extant,,60056
LR,,,Native,Extant,,60056
SO,,,Native,Extant,,60056
UG,,,Native,Extant,,60056
CI,,,Native,Extant,,60056
NG,,,Native,Extant,,60056
ET,,,Native,Extant,,60056
SZ,,,Native,Presence Uncertain,,60056
ML,,,Native,Extant,,60056
ZM,,,Native,Presence Uncertain,,60056
CD,,,Native,Extant,,60056
MW,,,Origin Uncertain,Presence Uncertain,,60057
ZA,,,Native,Extant,,60057
MZ,,,Native,Extant,,60057
SL,,,Native,Extant,,60057
UG,,,Native,Extant,,60057
BI,,,Origin Uncertain,Presence Uncertain,,60057
ZM,,,Native,Extant,,60057
CD,,,Native,Extant,,60057
GN,,,Native,Extant,,60057
ZW,,,Native,Extant,,60057
TZ,,,Native,Extant,,60057
AO,,,Native,Extant,,60057
KE,,,Native,Extant,,60057
KE,,,Native,Extant,Resident,60057
