BiogeographicRealm.realm,ConservationActionsDocumentation.narrative,HabitatDocumentation.narrative,MapStatus.status,PopulationDocumentation.narrative,PopulationTrend.value,RangeDocumentation.narrative,RedListAssessmentDate.value,RedListCriteria.critVersion,RedListCriteria.dataDeficientReason,RedListCriteria.isManual,RedListCriteria.manualCategory,RedListCriteria.manualCriteria,RedListCriteria.possiblyExtinct,RedListCriteria.possiblyExtinctCandidate,RedListCriteria.yearLastSeen,RedListRationale.value,RedListReasonsForChange.catCritChanges,RedListReasonsForChange.changeReasons,RedListReasonsForChange.otherReason,RedListReasonsForChange.timeframe,RedListReasonsForChange.type,System.value,ThreatsDocumentation.value,UseTradeDocumentation.value,internal_taxon_id
Afrotropical,"Although it occurs in the Ngele Forest Reserve, most of the habitat of this species is not protected, so improved protection and maintenance of the remaining habitat is a priority. The relative impact of perceived threats needs to be researched and populations together with habitat require monitoring. Recent surveys have found that the majority of populations occur on land belonging to two private forestry companies (J. Harvey pers. comm. 2006). These companies initially responded positively towards the species' conservation, and management guidelines were developed and provided to both companies, with one company implementing a long-term monitoring programme for this species (J. Harvey pers. comm. 2006). However, there has been a recent change in environmental management staff and no further monitoring efforts have taken place since. It is unknown whether these companies have implemented the suggested management recommendations (J. Harvey pers. comm. 2009).","It is known from montane forest and, to a lesser extent, high-altitude grassland (J. Harvey pers. comm. August 2009). It appears to be strongly associated with riparian zones, and in grassland sites, with very dense vegetation (J. Harvey pers. comm. 2006). Most sites from which it has been recorded are surrounded by exotic tree plantations (J. Harvey pers. comm. August 2009). It generally prefers steep slopes, close to seepages. It breeds in decaying vegetation at the base of grass and sedge tussocks on grassy slopes in the mist belt of the escarpment. Males call from well-concealed positions at the bases of grass tussocks by day, while at night they climb to calling positions about 20 cm below the tips of grass stems. The eggs are laid on damp soil or vegetation and develop directly, without a larval stage.",Done,"Based on surveys conducted in 2003–2005, the global adult population size of <em>A. ngongoniensis</em> is estimated to lie between 2,495 and 3,350 individuals (J. Harvey pers. comm. August 2009). It is uncertain how many discrete subpopulations are involved, but for the purposes of this assessment we are provisionally<span style=""background-color: white;""> considering twelve subpopulations, two of which may be extinct, </span>based on the results of recent field work (J. Harvey pers. comm. August 2009). The largest single subpopulation would appear to occur in <st1:place><st1:placename>Ngele</st1:placename> <st1:placetype>Forest</st1:placetype></st1:place>, and while '<st1:place><st1:placename>Poortje</st1:placename> <st1:placetype>Forest'</st1:placetype></st1:place> may also hold a large subpopulation, this still needs to be confirmed  (J. Harvey pers. comm. August 2009). Although the Mpur forestry sites are separated, various sites may be connected as part of a larger subpopulation  (J. Harvey pers. comm. August 2009).&#160;The spatial distribution of this species is not considered to be severely fragmented as one subpopulation/location holds &gt;50% of individuals. Other subpopulations are small and scattered and distances are considered to be too great for dispersal within one generation.<br/><em></em><p></p>",Stable,"This species is restricted to a small area of mist belt on the eastern escarpment of KwaZulu-Natal Province (which includes the former enclave of Eastern Cape, recently incorporated into KwaZulu-Natal), South Africa. Six fragmented and isolated subpopulations were known until 2004 (Minter <em>et al.</em> 2004). Recent surveys indicate that the species is extant at four of the six known sites, but it is possibly extinct at two of these sites (J. Harvey pers. comm. August 2009). In addition, it has been found to occur more extensively in <st1:place><st1:placename>Ngele</st1:placename> <st1:placetype>Forest</st1:placetype></st1:place> than previously known, in the Mpur forestry area, and a new population within the Ixopo region (Roelton Dam) was also discovered (J. Harvey pers. comm. August 2009).   Within the Mpur forestry area, <em>A. ngongoniensis</em> was recorded at several new sites (J. Harvey pers. comm. August 2009). In total, 12 subpopulations are now known, although these are aggregated in only four locations. It is known to occur between 1,020 and 1,720 m asl, and its total area of occupancy is estimated to be 9 km² (J. Harvey pers. comm. December 2009), while its extent of occurrence is estimated to be 1,525 km².<br/>  <br/>  <em></em> <strong></strong>      <p><a name=""OLE_LINK1""><em></em></a> <strong></strong></p>",08/02/2010,3.1,,TRUE,EN,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",FALSE,FALSE,,"<p>Listed as Endangered because its extent of occurrence is estimated to be 1,525 km², its area of occupancy is estimated to be ca 992 ha (just below 10 km²), and both are experiencing a continuing decline, its distribution is restricted to four locations, and there is a continuing decline in the number of subpopulations and in the extent and quality of its habitat.</p>  <em><span style=""font-style: italic;""></span></em>",,Knowledge of criteria|Criteria Revision,,,Nongenuine Change,Terrestrial,"The habitat of this species is experiencing a rapid rate of loss, due to afforestation, the spread of invasive wattle trees (lowering the water table), and the impact of inappropriate fire regimes. Additional threats include timber plantations, overgrazing, fragmentation, dust and habitat damage due to harvest activities (J. Harvey pers. comm. 2006, 2009). The greatest threats are fires, invasive plants and habitat fragmentation resulting in population isolation (J. Harvey pers. comm. 2009). Forest populations appear to be less threatened given that their habitat patches are typically larger and not as exposed to many of the identified threats, including burning (J. Harvey pers. comm. 2006). Inappropriate use of agrochemicals for alien plant control could also potentially impact upon a population, although this has not been investigated (J. Harvey pers. comm. 2009). Climate change could also be a potential threat given predictions of loss of grassland biome and species range shifts and contractions due to changes in climatic conditions. This species has a small range and has less than half the population distributed in subpopulations that are within a transformed land matrix and it is not likely that there is 'new' habitat to colonise, although this requires further investigation (J. Harvey pers. comm. 2009).<br/>  <br/><br/><p><br/></p>  <br/><p></p>",<p>There are no reports of this species being utilized.</p>,58062
Afrotropical,It occurs in many protected areas.,"It is a water-dependent species occurring in a very wide range of habitats, including heavily modified anthropogenic habitats. It lives in all sorts of waterbodies, including streams, but tends to avoid large rivers, and waterbodies with predatory fish. It reaches its highest densities in eutrophic water. It breeds in water; there are no records of it breeding in flowing water. It has very high reproductive potential. It is a highly opportunistic species, and colonizes newly recreated, apparently isolated, waterbodies with ease. It can migrate in large numbers when breeding ponds start to dry up, and the weather is wet.",Done,"It is an extremely abundant, and often increasing, species.",Increasing,"The range of this species is unclear following the removal from <em>Xenopus victorianus</em> from <em>X. laevis</em>. For the purposes of this assessment we have assumed that all animals from southern Angola, Zambia, Malawi and Mozambique southwards (including in almost all of Zimbabwe, Botswana, Namibia, South Africa, Lesotho and Swaziland) belong to <em>X. laevis</em>. In addition we treat all animals in Nigeria, Cameroon, Central African Republic, and the Democratic Republic of Congo west of 28ºE as belonging to <em>X. l. sudanensis</em>. Records from Tanzania, Kenya, Uganda, Rwanda, Burundi, Sudan and the Democratic Republic of Congo east of 28ºE refer to this <em>X. victorianus</em>. There is an isolated record from Gabon (M. Beier pers. comm. January 2006). <br/><br/>It is introduced in several places outside its native range, including the USA where it was first introduced in the 1930s and 1940s for laboratory use and later as an aquarium pet. It was introduced and established locally in California (San Diego, Orange, Riverside, Los Angeles, Ventura, and Imperial counties) and Arizona (Tucson area) (Stebbins 1985, Lafferty ad Page 1997). It has been recorded from, but it is not established in Colorado. It has also been introduced to Chile (introduced in the 1970s to central Chile, Valparaiso to Concepción Provinces), parts of the United Kingdom (extant in south Wales and presumed extirpated from the Isle of Wight [not mapped here], and a number of occasional records from other locations [not mapped], the Departments of Deux-Sèvres and Maine et Loire in France and Java (Indonesia) [not mapped here]. It is introduced also in the Lage stream, about 20 km W of Lisbon, Portugal (Rebelo <em>et al</em>. 2007) and there is a large invasive population in Sicily (Lillo <em>et al</em>. 2005, Faraone <em>et al</em>. 2008) [not mapped here]. It is presumed to occur in southwestern Sudan, but there do not appear to be confirmed records from this country (there is an uncertain record assigned to <span style=""font-style: italic;"">X. l. sudanensis</span> from Jebel Marrah, Sudan (M. Beier pers. comm. January 2006) [not mapped here]). Records from Congo refer to <em>X. petersii</em>. Its range is also extending in parts of Africa, often by introduction because it is used for live bait, and it has spread extensively in South Africa. This species ranges from sea-level up to 3,000 m asl.",14/12/2008,3.1,,TRUE,LC,,FALSE,FALSE,,"Listed as Least Concern in view of its very wide distribution, its tolerance of a broad range of habitats, its presumed large population, and because it is unlikely to be declining to qualify for listing in a more threatened category.",Same category and criteria,,,,No change,Terrestrial|Freshwater (=Inland waters),"It is very successful and adaptable, and is an invasive species in many areas. Recent studies show that it is not impacted by the herbicide atrazine. Chytridiomycosis was detected in museum specimens of this species dating back to 1938, and it is hypothesized that the international trade in this species might have introduced this fungal disease to other regions of the world. The disease does not appear to have any detrimental affect on populations of this species.",The species is harvested and traded both for human consumption and research.,58174
Afrotropical,It occurs in many protected areas.,"It requires permanent water surrounded by dense herbaceous vegetation, in grassland, forests, savannah and agricultural land. It prefers shallow water, including ponds, streams and rivers, and breeds in still water and on the edges of streams.",Done,It is very common in many sites throughout its range.,Stable,"This species ranges widely in eastern and southern Africa, occurring mainly in upland areas (especially in the tropics) from Eritrea and Ethiopia south to southern Democratic Republic of Congo, South Africa, and Angola. It occurs from sea level to 2,000m asl in South Africa 2,800m asl in East Africa and 3,100m asl in Ethiopia. It presumably occurs in extreme southern Namibia and in the Caprivi Strip, but there do not appear to be any records from this country. A record from Landiani in northern coastal Kenya requires confirmation.",01/01/2008,3.1,,TRUE,LC,,FALSE,FALSE,,"Listed as Least Concern in view of its wide distribution, tolerance of a broad range of habitats, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category",,,,,,Terrestrial|Freshwater (=Inland waters),It is a widespread and adaptable species that is facing only localized threats.,,58184
Afrotropical,"Taxonomic studies should be prioritized to establish the status of disjunct distributions. No conservation actions are currently prioritized for this species.&#160;All populations recorded to date have been found in protected areas, Kogelberg Biosphere Nature Reserve,&#160;Hottentots Holland Nature Reserve and Fernkloof Nature Reserve.","It inhabits mountain fynbos heathland, and is restricted to areas with high rainfall (2,000-3,000 mm of rain per year). It breeds in shallow streams and seepages.",Done,<p>This species is relatively abundant within areas where it occurs. The population is believed to be stable.</p>,Stable,"This species occurs only in the Hottentots Holland, Kogelberg Mountain complex, and the Klein River Mountains, in the south-western part of Western Cape Province, South Africa, from 200-1,800 m asl. It occurs in four locations, and the extent of occurrence (EOO) is estimated at 5,000 km<sup>2</sup> with an area of occupancy (AOO) of approximately 5% of the EOO, estimated based on availability of appropriate habitat (streams) within the EOO.",13/10/2010,3.1,,TRUE,NT,,FALSE,FALSE,,"Although this species has a small extent of occurrence (5,000 km<sup>2</sup>),&#160;it is relatively abundant, has a stable population and occurs&#160;almost entirely within protected areas, so it does not qualify for a threatened status. However, there are ongoing threats (such as alien vegetation) which are not currently severe, but that make the species close to qualifying for threatened status and hence it is listed as&#160;Near Threatened.",Same category and criteria,,,,No change,Terrestrial|Freshwater (=Inland waters),"The main threats to this species are the spread of alien species (pines in particular), afforestation, construction of dams, and too frequent fires. However, these threats are currently believed to be relatively minor due to sound reserve management.",<p>There are no reports of this species being utilized.</p>,58153
Afrotropical,"Most of the known range of this species falls within a protected area: the Groot Winterhoek Wilderness Area. A monitoring programme has been set up to monitor the population near human habitation. Perceived threats and the effects of fire on this and other species of <em>Arthroleptella </em>requires research. More research is required on life history and dispersal of this species. Active management is required, especially with regard to alien invading plants.","This species is known from thickly vegetated seeps dominated by restioid vegetation, on gentle mountain slopes within montane fynbos. It breeds by direct development laying between 6-12 eggs annually.",Done,"One of the three known populations is monitored twice a year. This is the second largest of the three populations and the largest number of calling males is estimated to be less than 50 individuals. Fire and post-fire impacts on number of mature individuals are expected to cause large fluctuations (up to approximately a five-fold change in numbers at the monitored site; A. Turner pers. comm. 2009) in subpopulation sizes (as in other members of this genus) and species as a whole is threatened due to the small number of locations. The fluctuations experienced by this species are below the typically used 10-fold increase or decrease (IUCN 2001); however, a five-fold reduction in population size has been observed and it is expected that fires have the potential to reduce populations by a factor of ten or more depending&#160;on&#160;the severity and timing of the fire.",Unknown,"This species is currently known only from three locations in the mountains of the Groot Winterhoek Wilderness Area, Western Cape Province, South Africa. The known extent of occurrence (EOO) is about 3.3 km<sup>2 </sup>and the area of occupancy (AOO) is estimated to be 10% of this based on how much habitat may be suitable&#160;for&#160;the frogs (although this is likely an overestimate). It has been recorded at altitudes above 900 m asl.",08/02/2010,3.1,,TRUE,EN,B1ac(iv)+2ac(iv),FALSE,FALSE,,"<p>This species is listed as&#160;Endangered based on its restricted distribution, combined with extreme fluctuations in the number of adult individuals due to fire and post-fire impacts. Habitat degradation is an additional concern, as alien plant invasion increases the frequency and impact of fires,&#160;which may lead to more dramatic population fluctuations.&#160;Active management is required in order to prevent escalation of the current threats.</p>",,New Information,,,Nongenuine Change,Terrestrial,"The main threat to this species is damage to its habitat which is dependent on permanently available surface water. This habitat is primarily threatened by excessively short fire-return intervals and invasion by alien plants. Although the area has low densities of alien plant species and an acceptable fire-return interval currently, these are ever-present threats. The invasion of alien invasive woody vegetation increases the impact of fires which may lead to more dramatic population fluctuations. An additional threat to this species is the proximity of one population to human residences which may result in water contamination. Active management is required in order to prevent threats escalating.",<p>There are no reports of this species being utilized.</p>,61860
Afrotropical,"Understanding and quantifying threats scored the highest priority for conservation research on this species. In addition, any information on demography of adults or tadpoles would be very valuable. Taxonomic revision of the whole genus is necessary. The species is not known to occur in any protected areas, and the maintenance of its remaining breeding and non-breeding habitat is essential. There is also a need for continued monitoring of known populations, survey work for other populations and&#160;invasive species control. Agreements need to be drawn up with private land owners for the management and long term protection of sites.","It is a species of fynbos heathland and grassy fynbos. Only very small remnants of fynbos survive within its range, so very little non-breeding habitat survives. It breeds in fast-flowing perennial rivers and streams with rocky beds in the upper reaches of the Elandsberg and Cockscomb mountains. Females lay up to 200 eggs. Adults and tadpoles are found beneath submerged and partly submerged rocks in these streams, and occasionally at the edge of small waterfalls and cascades. The tadpoles take two years to develop.",Done,"<p>No numerical population information is currently available for this species, tadpoles are seen regularly and adults rarely, fitting their cryptic life history. The spatial distribution of this species is not considered to be severely fragmented as one site (Elandsberg) holds &gt;50% of individuals and the 30 km distance between subpopulations is considered to be too great for dispersal within one generation.</p>",Unknown,"This species appears to be restricted to four perennial rivers (Geelhoutboom, Martin's, Klein and Diepkloof) with their headwaters in the Elandsberg mountains, and a fifth site in the Cockscomb mountains, all in Eastern Cape Province, South Africa. Its altitudinal range is 400-550 m asl.",08/02/2010,3.1,,TRUE,EN,B1ab(iii),FALSE,FALSE,,"Listed as Endangered because its Extent of Occurrence is considerably below 5,000 km<sup>2</sup>, all individuals are in two locations, and there is a continuing decline in the quality and extent of its habitat.",,New Information|Knowledge of criteria,,,Nongenuine Change,Terrestrial|Freshwater (=Inland waters),"The main threats are loss of suitable non-breeding and breeding habitat as a result of afforestation with exotic pine plantations, fires, erosion, siltation of streams, dams, and road building. Introduced predatory fish are probably also a threat.",<p>There are no reports of this species being utilized.</p>,9772
Afrotropical,"The whole of this species' range is incorporated in the Table Mountain National Park, part of the Cape Floristic Region World Heritage Site, and&#160;Kirstenbosch Botanic Gardens. High priorities for conservation research were set to determine the dispersal of this species and the highest priority to estimate population size. Perceived threats need to be evaluated and management plans need to be properly implemented and integrated between properties. Current monitoring of tadpoles could be expanded to make population estimates.","It lives in forest and fynbos heathland, breeding in clear perennial streams in gorges, valleys and ravines on Table Mountain. Non-breeding adults have been found in damp, sheltered habitat well away from streams, including in caves. The tadpoles require longer than 12 months to complete metamorphosis, and so it is important that there is perennial water to allow the larvae to develop. The habitat on some of these streams is deteriorating due to abstraction and soil erosion.",Done,"It is a rare and elusive species that survives in low population densities. The number of tadpoles in the Skeleton Gorge decreased by around 50% from 1980 to 2000, but monitoring of tadpoles suggest that this subpopulation is stable.",Stable,"This species has a very restricted range (Extent of Occurrence: 9 km<sup>2</sup>) being endemic to the southern and eastern slopes of Table Mountain, in the Western Cape province, extreme south-western South Africa. Within this, the Area of Occupancy (around 4.5 km<sup>2</sup>) is believed to be suffering ongoing decline. It occurs between 240 and 1,060 m asl.",08/02/2010,3.1,,TRUE,CR,"B1ab(ii,iii)+2ab(ii,iii)",FALSE,FALSE,,"Listed as Critically Endangered because its Extent of Occurrence and&#160;&#160;Area of Occupancy&#160;is less than 9 km<sup>2</sup>,&#160;all individuals are in a single location, and there is a continuing decline in the quality of its habitat.",Same category but change in criteria,,,,No change,Terrestrial|Freshwater (=Inland waters),"The main threats are the spread of alien vegetation, frequent fires, and water storage reservoirs on the mountain which can affect the consistency of stream-flow. Intensification of tourism is also a threat through soil erosion around some of the streams. Water abstraction from streams has resulted in habitat loss and may limit the vertical movement of tadpoles in summer.","<p><span lang=""EN-US"">There are no reports of this species being utilized.</p>",9773
Afrotropical,"Despite threats, including sugar farming, afforestation and agriculture, this species is not seen as having a high priority for conservation research or other actions in view of its large Extent of Occurrence. It also occurs in Mlawula Nature Reserve in Swaziland, and in Greater Saint Lucia Wetlands National Park, Hluhluwe Game Reserve and Mkuze Game Reserve in South Africa.","This is a species of coastal and dune forest, and dry woodland savannah, which is not found in altered habitats. It presumably breeds by development occurring directly in subterranean nests.",Done,<p>It appears to&#160;be a fairly&#160;common species.</p>,Unknown,"This species is known from Mtunzini in KwaZulu-Natal, south-eastern South Africa, north through Swaziland along the Lebombo Mountains to Komatipoort in Mpumalanga Province, in eastern South Africa. It has a relatively large Extent of Occurrence (12,700 km²) and Area of Occupancy estimated at 3% of its Extent of Occurrence (381 km²). It is a lowland species (0-350 m asl) occurring in flat and hilly areas.",09/07/2013,3.1,,TRUE,LC,,FALSE,FALSE,,This species is considered Least Concern due to the large&#160;extent of its occurrence and the wide range of habitats it occupies.,Same category and criteria,,,,No change,Terrestrial,"Afforestation, sugar farming and subsistence agriculture are localized threats in parts of its large range.",<p>There are no reports of this species being utilized.</p>,57720
Afrotropical,"No conservation actions are currently prioritised for this species.&#160;It occurs in several protected areas, including Table Mountain National Park and De Hoop Nature Reserve.","It lives in wetlands in coastal fynbos heathland. It breeds in large and small pans, dams, vleis, and even slow-flowing streams. It needs emergent vegetation, and therefore requires relatively permanent water, though it seems to avoid very deep water.",Done,<p>This species is relatively abundant in many wetland areas and can tolerate disturbance. It is not considered to be severely fragmented.</p>,Unknown,"This is a coastal species occurring at low elevations (&lt;500 m asl) along the southern coast of the Western Cape (including the Cape Peninsula), and east into the western part of the Eastern Cape. Its EOO is 18,000 km<sup>2</sup>, with an estimated AOO of 900&#160;km<sup>2</sup>&#160;(5% of EOO).",25/06/2013,3.1,,TRUE,LC,,FALSE,FALSE,,"Listed as Least Concern as although it has a relatively&#160;restricted extent of occurrence (18,000 km<sup>2</sup>), its area of occupancy (900 km<sup>2</sup>) is large. It is not considered to be severely fragmented, and despite some impact on a limited number of subpopulations, it is known to adapt to disturbed environments.",Same category and criteria,|,,,No change,Terrestrial|Freshwater (=Inland waters),Spreading alien vegetation can lead to drying out of its breeding habitats. It is probably also adversely affected by fires. Several populations have disappeared due to the impacts of agricultural and urban expansion on its native habitat.&#160;No evidence exists that collection of Arum Lily flowers affects this species in any way whatsoever.,<p>There are no reports of this species being utilized.</p>,56142
Afrotropical,"No conservation actions are currently prioritised for this species, although further research on population trends would be useful and required for a sound basis for future monitoring.&#160;Taxonomic investigations of disjunct distributions require attention.&#160;It is currently known from four protected areas: Grootvadersbos Nature Reserve, Boosmansbos Wilderness Area, Swartberg Nature Reserve, and Garcia State Forest.","It inhabits mountain fynbos heathland, and is associated with rocky streams on steep, well-vegetated slopes, and forest gorges. It breeds in pools at the sides of streams, and in deeper, slow-flowing water.",Done,It is considered to be a common species in all three mountain ranges.,Unknown,"This species is known from the Swartberg, Langeberg and Hottentots-Holland mountain ranges&#160;in the eastern part of Western Cape Province, South Africa. It occurs at medium to high altitudes, up to at least 1,800 m asl.",09/07/2013,3.1,,TRUE,LC,,FALSE,FALSE,,"Listed as Least Concern as it occurs throughout three protected mountain ranges, is common in all three, and threats are not considered to be sufficiently intense at this time to merit assessment in a threatened category.",Same category and criteria,,,,No change,Terrestrial|Freshwater (=Inland waters),"Much of its habitat is protected, but even within the protected areas this species may be threatened by the damming of streams, the spread of invasive alien plants, and by too frequent fires. However, these threats are currently thought not to be intense and are being presumably managed within the protected areas.",<p>There are no reports of this species being utilized.</p>,58190
Afrotropical,It occurs in several protected areas.,"It is a species of fynbos heath land that does not survive in degraded areas. It breeds in wet mossy areas near rivers, hillside or roadside seepages, and heavily vegetated streams. It lays 8-10 eggs in moss or similar vegetation, which develop directly, without a larval stage.",Done,It is patchily distributed but widespread but in small populations in a habitat that is not significantly fragmented.,Unknown,"This species is endemic to Riviersonderend, Du Toitsberg, Elandskloof and Limietberg Mountains in Western Cape Province, South Africa. It occurs at 300-2,000 m asl. Its&#160;Extent of Occurrence is probably less than 20,000 km<sup>2</sup>.",08/07/2013,3.1,,TRUE,LC,,FALSE,FALSE,,"Listed as Least Concern since, although its Extent of Occurrence is probably less than 20,000 km<sup>2</sup>, it occurs in an area of extensive, suitable habitat which appears not to be under threat and it has a presumed large population.",Same category and criteria,,,,No change,Terrestrial|Freshwater (=Inland waters),"Its habitat is largely protected, although it is being impacted by the spread of alien species (in particular pines), and fires taking place too frequently. However, these threats are believed to be relatively minor.",<p>There are no reports of this species being utilized.</p>,58057
Afrotropical,Many of the known locations are within protected areas. There are no immediate priorities for conservation research of this species.,"It is a species of lowland and montane fynbos heath land that also survives in certain anthropogenic habitats, such as exotic plantations in places (though these are not favoured habitats). It breeds in wet mossy areas near rivers, hillside or roadside seepages, and heavily vegetated streams. It lays around 10 eggs in moss or similar vegetation, which develop directly, without a larval stage.",Done,"It is a common species, and is occurs less patchily than other <em>Arthroleptella</em> species.",Unknown,"This species is endemic to southwestern South Africa, where it lives at low altitudes near Rooi Els and Betty's Bay, and at higher altitudes in the Hottentots-Holland, Kogelberg and Kleinrivier Mountains, east to the Bredasdorp Mountains, Western Cape Province. It occurs from sea level up to 1,000 m asl. Counting mountain ranges as locations, it is known from at least 16 locations and probably occurs in many more. Its estimated extent of occurrence is 6,382 km² and its estimated area of occurrence is 638 (10% of EOO).",08/07/2013,3.1,,TRUE,LC,,FALSE,FALSE,,"Listed as Least Concern since, although its Extent of Occurrence is 6,382 km², it occurs in an area of extensive, suitable habitat which appears not to be under significant threat, it is somewhat adaptable to habitat change and it has a presumed large population.",Same category and criteria,,,,No change,Terrestrial|Freshwater (=Inland waters),"Its habitat is largely protected, although it is being impacted by the spread of alien species (in particular pines), afforestation, and fires taking place too frequently. Coastal populations are likely to be impacted by urban development. However, these threats are believed to be relatively minor as most reserves are actively managed.",<p>There are no reports of this species being utilized.</p>,58063
Afrotropical,"No research or conservation priorities are listed for this species.&#160;It is known from Karoo National Park, Vrolijkheid Nature Reserve and Boesmanskloof Private Nature Reserve.","It lives in dry shrubland, semi-deserts, and rocky areas. It is probably associated with stony substrates, aestivating in rock cracks and crevices during harsher conditions. It is an opportunistic breeder, taking advantage of rainfall of sufficient magnitude, regardless of the season in which it occurs. It breeds in temporary natural stream side pools, but is also able utilize man-made water sources.",Done,Where it is known&#160;it appears to be locally abundant.,Unknown,"This species is endemic to the Karoo (between 750 and 1,500 m asl) in the Western Cape and Northern Cape Provinces in South Africa. It has a large extent of occurrence (23,575 km²) and an area of occupancy of 1,746 km².",08/07/2013,3.1,,TRUE,LC,,FALSE,FALSE,,"This species is listed as Least Concern as it has a large distribution, is presumed to have a large population, and appears to have no known major threats.",Same category and criteria,,,,No change,Terrestrial|Freshwater (=Inland waters),"There is no information on threats to this species, but given that it is probably fairly adaptable, and that it occurs in an area of low human impact, it is probably not particularly threatened.",<p>There are no reports of this species being utilized.</p>,58067
Afrotropical,"No conservation actions are prioritized for this species. It is known from Sehlabathebe National Park in Lesotho, and Greater Saint Lucia Wetland Park and Vernon Crookes Nature Reserve in South Africa.","It is generally associated with grassland areas, and breeding takes place in dense grass tussocks in inundated wetlands, marshy areas, or adjacent to slow-flowing side waters of highland streams. It is found in both low- and high-altitude habitats.",Done,<p>It appears to be relatively abundant in places where it is found.</p>,Unknown,"This species occurs in South Africa and Lesotho, where it has been recorded from the midlands of KwaZulu-Natal Province (South Africa) and coastal regions (0 m asl) from Durban north to Charter's Creek. It is also known from the southern Drakensberg Mountains, South Africa, up to at least 1,800 m asl, perhaps higher. Its distribution is large (Extent of Occurrence is 25,650 km<sup>2</sup>), and Area of Occupancy (estimated at 2% of EOO: 513 km<sup>2</sup>) is incompletely known at present.",08/07/2013,3.1,,TRUE,LC,,FALSE,FALSE,,Listed as Least Concern as this is a wide ranging common species. Threats&#160;are localized and therefore negligible to the species as a whole.,Same category and criteria,,,,No change,Terrestrial|Freshwater (=Inland waters),<p>There are no major threats known to the species at this time. Potential future threats are small scale farming and pollution associated with fertilizer and pesticides.</p>,<p>There are no reports of this species being utilized.</p>,58073
Afrotropical,No conservation actions are currently prioritized for this species.&#160;It occurs in the Richtersveld National Park.,"It lives in springs and streams in rocky hills and mountains in the Succulent Karoo and Fynbos (heath land) biomes. It breeds in springs and streams, small permanent and temporary ponds, as well as small artificial dams. It lays its eggs out of water under rocks or in rock crevices, tunnels in vegetation, or rodent burrows. Development is arrested after the tadpole's eyes and tail are formed, and it awaits the rains that hatch the eggs and sweep the tadpoles into water.",Done,<p>This species is not uncommon in proximity to water sources in its habitat.</p>,Unknown,"This species lives in mountainous areas of Namaqualand, north of the Knersvlakte and south of the Orange River, in the Northern Cape Province of South Africa. It has not so far been recorded from Namibia, although it is likely to occur there. It is found at 200-1,600 m asl. Its extent of occurrence (EOO) is estimated as 9,000 km<sup>2</sup> with an area of occupancy (AOO) of approximately 5% of the EOO (450 km<sup>2</sup>), estimated based on availability of appropriate habitat (a variety of water bodies) within the EOO, and it is known from around 15 locations.",11/07/2013,3.1,,TRUE,LC,,FALSE,FALSE,,"Previously listed as Vulnerable, this species has been found in a larger area between what were previously considered to be fragmented subpopulations. It is now listed as Least Concern in view of its wide extent of occurrence and stable population.",Same category and criteria,,,,No change,Terrestrial|Freshwater (=Inland waters),"Although its habitat is degraded by grazing pressure (including trampling at watering points), and siltation and pollution of the streams, these threats are acting on a minority of subpopulations and so are not currently considered to be very severe.",<p>There are no reports of this species being utilized.</p>,58772
Afrotropical,No conservation actions are currently prioritized for this species.&#160;This species does occurs in a few protected areas (such as Entumeni Nature Reserve and Ngome Forest Reserve).,"At lower altitudes it inhabits mist-belt forest, and at higher altitudes up to 2,000 m asl it occurs in montane grassland. This species appears to be quite sensitive to habitat degradation. It breeds in quiet pools in clear streams. The eggs are laid on vegetation dangling into the water or on rocks, and the larvae develop in the water.",Done,<p>This species can be abundant at sites where it occurs.</p>,Unknown,"This species ranges from the Weza Forest in KwaZulu-Natal northwards along the foothills of the Drakensberg mountain range in South Africa. Isolated populations exist further to the east in Qudeni Forest, Entumeni Nature Reserve, and Ngome Forest Reserve, and along the southern boundary of Mpumalanga Province. It has an extent of occurrence (EOO) estimated to be 6,800 km<sup>2</sup>, and an area of occupancy (AOO) assumed to be about 10% of the EOO based on the species' use of habitat.&#160;It occurs from low altitudes up to 2,000 m asl. It might occur in Lesotho, but it has not so far been found there.",08/07/2013,3.1,,TRUE,LC,,FALSE,FALSE,,Listed as Least Concern as it is widespread and common and has good populations in the Drakensberg. Known breeding sites are all active.,Same category and criteria,,,,No change,Terrestrial|Freshwater (=Inland waters),"This species is threatened by afforestation, and by the introduction of exotic trout that prey on the larvae.&#160;<span lang=""EN-GB"">However, these threats are currently thought not to be intense and are being well managed within the protected areas in which this species occurs.",<p>There are no reports of this species being utilized.</p>,58773
